frame,opening_ms,stage,focus_x,focus_z,height,pitch,yaw,fov,mission_ms
519,524,0,930.0092,401.9968,44.0000,40.0000,10.0000,36.0000,0
520,533,0,930.0092,401.9968,44.0000,40.0000,10.0000,36.0000,0
521,543,0,930.0092,401.9968,44.0000,40.0000,10.0000,36.0000,0
522,553,0,930.0092,401.9968,44.0000,40.0000,10.0000,36.0000,0
523,562,0,930.0092,401.9968,44.0000,40.0000,10.0000,36.0000,0
524,571,0,930.0092,401.9968,44.0000,40.0000,10.0000,36.0000,0
525,580,0,930.0092,401.9968,44.0000,40.0000,10.0000,36.0000,0
526,589,0,930.0092,401.9968,44.0000,40.0000,10.0000,36.0000,0
527,598,0,930.0092,401.9968,44.0000,40.0000,10.0000,36.0000,0
528,607,0,930.0092,401.9968,44.0000,40.0000,10.0000,36.0000,0
529,616,0,930.0092,401.9968,44.0000,40.0000,10.0000,36.0000,0
530,626,0,930.0092,401.9968,44.0000,40.0000,10.0000,36.0000,0
531,635,0,930.0092,401.9968,44.0000,40.0000,10.0000,36.0000,0
532,644,0,930.0092,401.9968,44.0000,40.0000,10.0000,36.0000,0
533,654,0,930.0092,401.9968,44.0000,40.0000,10.0000,36.0000,0
534,663,0,930.0092,401.9968,44.0000,40.0000,10.0000,36.0000,0
535,672,0,930.0092,401.9968,44.0000,40.0000,10.0000,36.0000,0
536,681,0,930.0092,401.9968,44.0000,40.0000,10.0000,36.0000,0
537,690,0,930.0092,401.9968,44.0000,40.0000,10.0000,36.0000,0
538,702,0,930.0092,401.9968,44.0000,40.0000,10.0000,36.0000,0
539,711,0,930.0092,401.9968,44.0000,40.0000,10.0000,36.0000,0
540,720,0,930.0092,401.9968,44.0000,40.0000,10.0000,36.0000,0
541,729,0,930.0092,401.9968,44.0000,40.0000,10.0000,36.0000,0
542,738,0,930.0092,401.9968,44.0000,40.0000,10.0000,36.0000,0
543,748,0,930.0092,401.9968,44.0000,40.0000,10.0000,36.0000,0
544,757,0,930.0092,401.9968,44.0000,40.0000,10.0000,36.0000,0
545,766,1,930.0092,401.9968,44.0000,40.0000,10.0000,36.0000,0
546,775,1,930.0061,401.9629,44.0044,40.0099,9.9960,36.0076,0
547,856,1,929.7663,399.2686,44.3534,40.8032,9.6787,36.6104,0
548,867,1,929.7145,398.6644,44.4321,40.9820,9.6072,36.7463,0
549,947,1,929.2695,392.9364,45.1885,42.7012,8.9195,38.0529,0
550,959,1,929.2032,391.9858,45.3157,42.9901,8.8040,38.2725,0
551,969,1,929.1461,391.1334,45.4303,43.2506,8.6998,38.4705,0
552,979,1,929.0933,390.3137,45.5410,43.5023,8.5991,38.6617,0
553,990,1,929.0355,389.3738,45.6687,43.7924,8.4831,38.8822,0
554,1000,1,928.9831,388.4790,45.7908,44.0700,8.3720,39.0932,0
555,1009,1,928.9377,387.6645,45.9025,44.3240,8.2704,39.2862,0
556,1020,1,928.8881,386.7261,46.0319,44.6181,8.1528,39.5097,0
557,1030,1,928.8464,385.8893,46.1480,44.8817,8.0473,39.7101,0
558,1040,1,928.8048,385.0054,46.2711,45.1616,7.9354,39.9228,0
559,1050,1,928.7665,384.1337,46.3932,45.4391,7.8244,40.1337,0
560,1060,1,928.7315,383.2771,46.5138,45.7132,7.7147,40.3420,0
561,1070,1,928.6982,382.3958,46.6386,45.9968,7.6013,40.5576,0
562,1081,1,928.6651,381.4340,46.7756,46.3081,7.4768,40.7941,0
563,1091,1,928.6390,380.5961,46.8956,46.5808,7.3677,41.0014,0
564,1101,1,928.6158,379.7654,47.0152,46.8527,7.2589,41.2080,0
565,1112,1,928.5936,378.8609,47.1462,47.1504,7.1398,41.4343,0
566,1122,1,928.5756,378.0054,47.2708,47.4337,7.0265,41.6496,0
567,1132,1,928.5610,377.1784,47.3920,47.7092,6.9164,41.8589,0
568,1142,1,928.5494,376.3602,47.5126,47.9833,6.8067,42.0673,0
569,1152,1,928.5400,375.4915,47.6415,48.2761,6.6896,42.2898,0
570,1162,1,928.5342,374.6447,47.7679,48.5634,6.5747,42.5081,0
571,1172,1,928.5316,373.7990,47.8949,48.8521,6.4592,42.7276,0
572,1183,1,928.5322,372.9559,48.0224,49.1419,6.3433,42.9478,0
573,1193,1,928.5359,372.1541,48.1445,49.4193,6.2323,43.1586,0
574,1207,1,928.5458,371.0803,48.3092,49.7937,6.0826,43.4431,0
575,1217,1,928.5564,370.3101,48.4283,50.0644,5.9743,43.6489,0
576,1226,1,928.5690,369.5976,48.5392,50.3164,5.8735,43.8404,0
577,1237,1,928.5874,368.7582,48.6708,50.6155,5.7539,44.0677,0
578,1247,1,928.6068,368.0191,48.7875,50.8808,5.6477,44.2693,0
579,1256,1,928.6265,367.3682,48.8910,51.1160,5.5536,44.4481,0
580,1268,1,928.6546,366.5568,49.0210,51.4115,5.4355,44.6726,0
581,1278,1,928.6829,365.8365,49.1373,51.6758,5.3297,44.8735,0
582,1288,1,928.7115,365.1821,49.2438,51.9178,5.2329,45.0575,0
583,1298,1,928.7433,364.5219,49.3520,52.1637,5.1346,45.2444,0
584,1308,1,928.7773,363.8748,49.4589,52.4067,5.0374,45.4290,0
585,1318,1,928.8134,363.2451,49.5637,52.6449,4.9421,45.6100,0
586,1328,1,928.8537,362.5931,49.6731,52.8935,4.8426,45.7990,0
587,1338,1,928.8950,361.9744,49.7778,53.1314,4.7475,45.9798,0
588,1348,1,928.9381,361.3711,49.8807,53.3654,4.6539,46.1576,0
589,1358,1,928.9843,360.7679,49.9845,53.6012,4.5595,46.3369,0
590,1369,1,929.0356,360.1428,50.0931,53.8480,4.4609,46.5244,0
591,1379,1,929.0861,359.5643,50.1944,54.0784,4.3687,46.6995,0
592,1389,1,929.1375,359.0108,50.2923,54.3009,4.2797,46.8686,0
593,1399,1,929.1887,358.4882,50.3856,54.5128,4.1949,47.0297,0
594,1409,1,929.2449,357.9459,50.4833,54.7348,4.1061,47.1984,0
595,1419,1,929.3013,357.4298,50.5772,54.9482,4.0208,47.3606,0
596,1429,1,929.3571,356.9449,50.6662,55.1506,3.9398,47.5144,0
597,1439,1,929.4149,356.4667,50.7549,55.3521,3.8592,47.6676,0
598,1449,1,929.4724,356.0123,50.8400,55.5455,3.7818,47.8145,0
599,1459,1,929.5321,355.5612,50.9253,55.7394,3.7043,47.9619,0
600,1469,1,929.5920,355.1287,51.0079,55.9272,3.6292,48.1046,0
601,1492,1,929.7386,354.1439,51.1993,56.3622,3.4551,48.4352,0
602,1502,1,929.8058,353.7236,51.2825,56.5513,3.3795,48.5789,0
603,1512,1,929.8682,353.3490,51.3575,56.7217,3.3114,48.7084,0
604,1523,1,929.9392,352.9406,51.4402,56.9097,3.2362,48.8513,0
605,1533,1,930.0049,352.5777,51.5146,57.0787,3.1686,48.9798,0
606,1543,1,930.0719,352.2223,51.5883,57.2462,3.1016,49.1071,0
607,1553,1,930.1393,351.8781,51.6606,57.4104,3.0359,49.2319,0
608,1563,1,930.2063,351.5493,51.7304,57.5692,2.9723,49.3526,0
609,1574,1,930.2795,351.2035,51.8049,57.7385,2.9047,49.4812,0
610,1584,1,930.3505,350.8813,51.8752,57.8982,2.8407,49.6026,0
611,1594,1,930.4218,350.5702,51.9440,58.0547,2.7782,49.7215,0
612,1604,1,930.4914,350.2772,52.0097,58.2040,2.7184,49.8350,0
613,1614,1,930.5616,349.9927,52.0744,58.3511,2.6596,49.9468,0
614,1625,1,930.6396,349.6885,52.1446,58.5107,2.5958,50.0680,0
615,1636,1,930.7151,349.4053,52.2111,58.6616,2.5354,50.1828,0
616,1646,1,930.7891,349.1389,52.2746,58.8059,2.4777,50.2924,0
617,1656,1,930.8580,348.8995,52.3325,58.9376,2.4250,50.3925,0
618,1666,1,930.9274,348.6665,52.3897,59.0676,2.3730,50.4913,0
619,1676,1,930.9987,348.4361,52.4472,59.1984,2.3207,50.5907,0
620,1686,1,931.0725,348.2060,52.5057,59.3312,2.2676,50.6916,0
621,1696,1,931.1434,347.9931,52.5607,59.4562,2.2176,50.7866,0
622,1707,1,931.2248,347.7577,52.6226,59.5969,2.1613,50.8936,0
623,1716,1,931.2916,347.5721,52.6724,59.7100,2.1160,50.9795,0
624,1725,1,931.3585,347.3923,52.7214,59.8215,2.0715,51.0642,0
625,1735,1,931.4277,347.2130,52.7712,59.9347,2.0262,51.1503,0
626,1745,1,931.5014,347.0291,52.8233,60.0531,1.9788,51.2403,0
627,1754,1,931.5674,346.8701,52.8692,60.1575,1.9371,51.3196,0
628,1764,1,931.6356,346.7121,52.9158,60.2633,1.8947,51.4000,0
629,1773,1,931.7017,346.5640,52.9603,60.3645,1.8543,51.4769,0
630,1786,1,931.7953,346.3635,53.0221,60.5050,1.7981,51.5837,0
631,1796,1,931.8676,346.2158,53.0689,60.6112,1.7556,51.6644,0
632,1806,1,931.9348,346.0838,53.1117,60.7085,1.7167,51.7383,0
633,1816,1,932.0029,345.9552,53.1544,60.8055,1.6779,51.8121,0
634,1826,1,932.0711,345.8314,53.1965,60.9013,1.6396,51.8849,0
635,1835,1,932.1364,345.7176,53.2362,60.9915,1.6035,51.9534,0
636,1844,1,932.2015,345.6086,53.2752,61.0802,1.5680,52.0209,0
637,1854,1,932.2709,345.4972,53.3162,61.1734,1.5307,52.0917,0
638,1865,1,932.3422,345.3881,53.3576,61.2675,1.4931,52.1632,0
639,1875,1,932.4070,345.2931,53.3948,61.3519,1.4593,52.2274,0
640,1886,1,932.4794,345.1919,53.4356,61.4448,1.4221,52.2979,0
641,1896,1,932.5472,345.1017,53.4734,61.5306,1.3878,52.3631,0
642,1907,1,932.6196,345.0103,53.5130,61.6206,1.3518,52.4315,0
643,1917,1,932.6843,344.9329,53.5479,61.6999,1.3201,52.4918,0
644,1926,1,932.7444,344.8642,53.5799,61.7727,1.2910,52.5472,0
645,1936,1,932.8064,344.7970,53.6125,61.8467,1.2614,52.6034,0
646,1946,1,932.8676,344.7340,53.6443,61.9189,1.2325,52.6583,0
647,1956,1,932.9276,344.6754,53.6750,61.9889,1.2045,52.7114,0
648,1966,1,932.9898,344.6182,53.7065,62.0604,1.1759,52.7658,0
649,1976,1,933.0539,344.5627,53.7385,62.1330,1.1469,52.8210,0
650,1986,1,933.1176,344.5110,53.7699,62.2044,1.1183,52.8752,0
651,1996,1,933.1766,344.4663,53.7985,62.2696,1.0922,52.9248,0
652,2006,1,933.2377,344.4230,53.8279,62.3363,1.0655,52.9755,0
653,2019,1,933.3140,344.3735,53.8640,62.4184,1.0327,53.0379,0
654,2030,1,933.3791,344.3351,53.8944,62.4874,1.0051,53.0903,0
655,2041,1,933.4440,344.3003,53.9243,62.5554,0.9779,53.1420,0
656,2051,1,933.5008,344.2726,53.9501,62.6141,0.9544,53.1866,0
657,2060,1,933.5545,344.2489,53.9743,62.6690,0.9325,53.2283,0
658,2070,1,933.6107,344.2266,53.9992,62.7257,0.9098,53.2714,0
659,2080,1,933.6685,344.2063,54.0246,62.7834,0.8867,53.3152,0
660,2090,1,933.7253,344.1890,54.0493,62.8395,0.8643,53.3579,0
661,2101,1,933.7855,344.1735,54.0751,62.8981,0.8408,53.4024,0
662,2112,1,933.8417,344.1616,54.0989,62.9523,0.8192,53.4436,0
663,2123,1,933.8990,344.1520,54.1229,63.0068,0.7974,53.4850,0
664,2134,1,933.9578,344.1450,54.1472,63.0620,0.7753,53.5270,0
665,2144,1,934.0098,344.1410,54.1684,63.1103,0.7560,53.5637,0
666,2154,1,934.0594,344.1392,54.1885,63.1560,0.7377,53.5984,0
667,2164,1,934.1110,344.1393,54.2091,63.2029,0.7190,53.6340,0
668,2175,1,934.1636,344.1417,54.2300,63.2502,0.7000,53.6700,0
669,2186,1,934.2155,344.1461,54.2502,63.2963,0.6816,53.7050,0
670,2197,1,934.2673,344.1526,54.2703,63.3418,0.6634,53.7396,0
671,2210,1,934.3270,344.1628,54.2931,63.3937,0.6427,53.7790,0
672,2220,1,934.3740,344.1727,54.3108,63.4340,0.6265,53.8096,0
673,2231,1,934.4243,344.1852,54.3296,63.4767,0.6095,53.8420,0
674,2242,1,934.4734,344.1994,54.3478,63.5181,0.5929,53.8735,0
675,2252,1,934.5200,344.2146,54.3648,63.5567,0.5775,53.9029,0
676,2262,1,934.5642,344.2307,54.3808,63.5931,0.5629,53.9306,0
677,2272,1,934.6086,344.2483,54.3967,63.6293,0.5484,53.9580,0
678,2282,1,934.6511,344.2666,54.4118,63.6635,0.5347,53.9841,0
679,2292,1,934.6931,344.2860,54.4265,63.6970,0.5213,54.0095,0
680,2302,1,934.7339,344.3064,54.4407,63.7293,0.5084,54.0340,0
681,2312,1,934.7742,344.3277,54.4546,63.7609,0.4958,54.0580,0
682,2323,1,934.8188,344.3528,54.4699,63.7955,0.4819,54.0843,0
683,2333,1,934.8584,344.3765,54.4833,63.8259,0.4698,54.1075,0
684,2343,1,934.8962,344.4002,54.4959,63.8547,0.4583,54.1293,0
685,2353,1,934.9339,344.4250,54.5084,63.8831,0.4469,54.1509,0
686,2363,1,934.9729,344.4520,54.5212,63.9122,0.4353,54.1730,0
687,2373,1,935.0093,344.4782,54.5331,63.9392,0.4245,54.1935,0
688,2383,1,935.0463,344.5060,54.5450,63.9663,0.4136,54.2142,0
689,2394,1,935.0869,344.5377,54.5580,63.9958,0.4018,54.2366,0
690,2404,1,935.1232,344.5672,54.5695,64.0219,0.3914,54.2564,0
691,2415,1,935.1629,344.6007,54.5819,64.0502,0.3801,54.2779,0
692,2426,1,935.1998,344.6330,54.5934,64.0762,0.3697,54.2977,0
693,2437,1,935.2360,344.6657,54.6045,64.1015,0.3596,54.3168,0
694,2448,1,935.2707,344.6982,54.6151,64.1255,0.3499,54.3351,0
695,2458,1,935.3037,344.7301,54.6250,64.1482,0.3409,54.3524,0
696,2468,1,935.3346,344.7608,54.6343,64.1692,0.3325,54.3683,0
697,2478,1,935.3658,344.7925,54.6435,64.1902,0.3241,54.3843,0
698,2488,1,935.3967,344.8248,54.6526,64.2109,0.3158,54.4000,0
699,2497,1,935.4254,344.8556,54.6610,64.2299,0.3082,54.4145,0
700,2507,1,935.4547,344.8876,54.6695,64.2492,0.3005,54.4291,0
701,2516,1,935.4820,344.9184,54.6774,64.2671,0.2933,54.4427,0
702,2526,1,935.5097,344.9501,54.6853,64.2850,0.2861,54.4564,0
703,2536,1,935.5378,344.9830,54.6932,64.3031,0.2789,54.4701,0
704,2546,1,935.5665,345.0173,54.7013,64.3214,0.2716,54.4840,0
705,2555,1,935.5925,345.0490,54.7085,64.3379,0.2650,54.4965,0
706,2565,1,935.6190,345.0819,54.7158,64.3545,0.2584,54.5091,0
707,2575,1,935.6453,345.1153,54.7230,64.3709,0.2518,54.5216,0
708,2585,1,935.6708,345.1483,54.7300,64.3866,0.2455,54.5336,0
709,2595,1,935.6971,345.1829,54.7371,64.4028,0.2391,54.5458,0
710,2604,1,935.7211,345.2149,54.7434,64.4173,0.2332,54.5569,0
711,2614,1,935.7462,345.2491,54.7501,64.4324,0.2272,54.5684,0
712,2624,1,935.7697,345.2817,54.7563,64.4465,0.2215,54.5791,0
713,2635,1,935.7955,345.3180,54.7630,64.4618,0.2154,54.5907,0
714,2644,1,935.8176,345.3496,54.7688,64.4749,0.2102,54.6006,0
715,2654,1,935.8401,345.3824,54.7746,64.4880,0.2050,54.6106,0
716,2663,1,935.8614,345.4138,54.7800,64.5004,0.2000,54.6200,0
717,2672,1,935.8821,345.4449,54.7853,64.5124,0.1952,54.6291,0
718,2681,1,935.9024,345.4756,54.7904,64.5240,0.1906,54.6379,0
719,2691,1,935.9235,345.5081,54.7957,64.5360,0.1858,54.6471,0
720,2701,1,935.9448,345.5413,54.8009,64.5480,0.1810,54.6562,0
721,2713,1,935.9689,345.5795,54.8069,64.5615,0.1756,54.6664,0
722,2723,1,935.9887,345.6114,54.8117,64.5726,0.1711,54.6748,0
723,2733,1,936.0085,345.6436,54.8165,64.5835,0.1668,54.6831,0
724,2743,1,936.0287,345.6769,54.8214,64.5945,0.1624,54.6915,0
725,2752,1,936.0468,345.7071,54.8257,64.6043,0.1584,54.6990,0
726,2762,1,936.0651,345.7381,54.8301,64.6142,0.1545,54.7065,0
727,2772,1,936.0830,345.7687,54.8343,64.6239,0.1506,54.7138,0
728,2782,1,936.1008,345.7995,54.8385,64.6333,0.1468,54.7210,0
729,2791,1,936.1179,345.8294,54.8425,64.6424,0.1432,54.7279,0
730,2801,1,936.1356,345.8609,54.8466,64.6517,0.1395,54.7350,0
731,2810,1,936.1521,345.8904,54.8504,64.6604,0.1360,54.7416,0
732,2819,1,936.1682,345.9195,54.8540,64.6687,0.1327,54.7479,0
733,2828,1,936.1841,345.9485,54.8576,64.6768,0.1294,54.7541,0
734,2838,1,936.1998,345.9777,54.8612,64.6849,0.1262,54.7603,0
735,2848,1,936.2154,346.0066,54.8647,64.6928,0.1230,54.7662,0
736,2857,1,936.2304,346.0349,54.8680,64.7004,0.1200,54.7720,0
737,2867,1,936.2459,346.0643,54.8714,64.7081,0.1169,54.7779,0
738,2877,1,936.2614,346.0940,54.8748,64.7158,0.1138,54.7838,0
739,2887,1,936.2761,346.1224,54.8780,64.7231,0.1109,54.7893,0
740,2896,1,936.2900,346.1495,54.8810,64.7299,0.1082,54.7944,0
741,2905,1,936.3035,346.1762,54.8839,64.7365,0.1056,54.7995,0
742,2915,1,936.3177,346.2047,54.8869,64.7434,0.1028,54.8047,0
743,2924,1,936.3311,346.2315,54.8898,64.7499,0.1002,54.8096,0
744,2934,1,936.3445,346.2585,54.8926,64.7562,0.0977,54.8145,0
745,2944,1,936.3574,346.2850,54.8953,64.7624,0.0952,54.8192,0
746,2953,1,936.3701,346.3110,54.8979,64.7683,0.0928,54.8237,0
747,2963,1,936.3828,346.3373,54.9005,64.7743,0.0904,54.8282,0
748,2973,1,936.3954,346.3638,54.9031,64.7802,0.0881,54.8327,0
749,2984,1,936.4090,346.3924,54.9059,64.7864,0.0856,54.8374,0
750,2994,1,936.4213,346.4187,54.9084,64.7921,0.0833,54.8417,0
751,3004,1,936.4335,346.4448,54.9108,64.7977,0.0811,54.8460,0
752,3013,1,936.4447,346.4691,54.9131,64.8027,0.0790,54.8498,0
753,3023,1,936.4562,346.4940,54.9153,64.8079,0.0770,54.8538,0
754,3033,1,936.4670,346.5179,54.9175,64.8128,0.0750,54.8575,0
755,3043,1,936.4779,346.5419,54.9196,64.8176,0.0731,54.8611,0
756,3052,1,936.4882,346.5648,54.9216,64.8222,0.0713,54.8646,0
757,3062,1,936.4985,346.5880,54.9236,64.8267,0.0695,54.8681,0
758,3071,1,936.5084,346.6103,54.9255,64.8310,0.0677,54.8713,0
759,3083,1,936.5211,346.6391,54.9279,64.8365,0.0655,54.8755,0
760,3093,1,936.5308,346.6616,54.9298,64.8408,0.0638,54.8787,0
761,3103,1,936.5404,346.6836,54.9316,64.8448,0.0622,54.8818,0
762,3112,1,936.5496,346.7051,54.9333,64.8488,0.0606,54.8848,0
763,3122,1,936.5591,346.7274,54.9351,64.8528,0.0590,54.8879,0
764,3131,1,936.5679,346.7480,54.9367,64.8565,0.0576,54.8907,0
765,3140,1,936.5764,346.7680,54.9383,64.8600,0.0561,54.8933,0
766,3149,1,936.5847,346.7881,54.9398,64.8635,0.0547,54.8960,0
767,3159,1,936.5933,346.8086,54.9413,64.8671,0.0533,54.8987,0
768,3168,1,936.6014,346.8284,54.9428,64.8705,0.0520,54.9012,0
769,3178,1,936.6096,346.8482,54.9443,64.8738,0.0506,54.9038,0
770,3188,1,936.6177,346.8679,54.9457,64.8771,0.0493,54.9063,0
771,3197,1,936.6252,346.8865,54.9471,64.8801,0.0481,54.9086,0
772,3207,1,936.6336,346.9073,54.9486,64.8835,0.0468,54.9111,0
773,3218,1,936.6422,346.9285,54.9501,64.8869,0.0454,54.9137,0
774,3227,1,936.6494,346.9466,54.9513,64.8897,0.0443,54.9159,0
775,3237,1,936.6566,346.9646,54.9526,64.8925,0.0431,54.9181,0
776,3247,1,936.6641,346.9837,54.9539,64.8955,0.0420,54.9203,0
777,3257,1,936.6711,347.0014,54.9550,64.8982,0.0409,54.9224,0
778,3267,1,936.6780,347.0192,54.9562,64.9009,0.0398,54.9244,0
779,3277,1,936.6848,347.0367,54.9574,64.9036,0.0388,54.9264,0
780,3287,1,936.6913,347.0535,54.9585,64.9060,0.0378,54.9283,0
781,3297,1,936.6981,347.0711,54.9596,64.9086,0.0367,54.9302,0
782,3307,1,936.7045,347.0880,54.9607,64.9111,0.0358,54.9321,0
783,3317,1,936.7107,347.1042,54.9617,64.9134,0.0348,54.9339,0
784,3327,1,936.7169,347.1205,54.9627,64.9157,0.0339,54.9356,0
785,3337,1,936.7228,347.1363,54.9637,64.9179,0.0330,54.9373,0
786,3346,1,936.7286,347.1516,54.9646,64.9200,0.0322,54.9389,0
787,3355,1,936.7340,347.1663,54.9655,64.9220,0.0314,54.9404,0
788,3364,1,936.7393,347.1805,54.9664,64.9240,0.0306,54.9419,0
789,3374,1,936.7450,347.1961,54.9673,64.9261,0.0298,54.9435,0
790,3384,1,936.7503,347.2106,54.9681,64.9280,0.0290,54.9449,0
791,3394,1,936.7556,347.2249,54.9689,64.9299,0.0282,54.9464,0
792,3404,1,936.7610,347.2401,54.9698,64.9319,0.0275,54.9479,0
793,3414,1,936.7664,347.2549,54.9707,64.9338,0.0267,54.9493,0
794,3423,1,936.7711,347.2679,54.9714,64.9354,0.0260,54.9506,0
795,3432,1,936.7759,347.2823,54.9714,64.9354,0.0260,54.9506,0
796,3441,1,936.7808,347.2966,54.9714,64.9354,0.0260,54.9506,0
797,3450,1,936.7855,347.3105,54.9714,64.9354,0.0260,54.9506,0
798,3459,1,936.7902,347.3244,54.9714,64.9354,0.0260,54.9506,0
799,3468,1,936.7947,347.3381,54.9714,64.9354,0.0260,54.9506,0
800,3478,1,936.7994,347.3519,54.9714,64.9354,0.0260,54.9506,0
801,3488,1,936.8039,347.3654,54.9714,64.9354,0.0260,54.9506,0
802,3498,1,936.8083,347.3786,54.9714,64.9354,0.0260,54.9506,0
803,3507,1,936.8126,347.3915,54.9714,64.9354,0.0260,54.9506,0
804,3516,1,936.8167,347.4041,54.9714,64.9354,0.0260,54.9506,0
805,3526,1,936.8209,347.4169,54.9714,64.9354,0.0260,54.9506,0
806,3535,1,936.8249,347.4290,54.9714,64.9354,0.0260,54.9506,0
807,3544,1,936.8289,347.4410,54.9714,64.9354,0.0260,54.9506,0
808,3553,1,936.8327,347.4527,54.9714,64.9354,0.0260,54.9506,0
809,3562,1,936.8365,347.4642,54.9714,64.9354,0.0260,54.9506,0
810,3571,1,936.8401,347.4753,54.9714,64.9354,0.0260,54.9506,0
811,3580,1,936.8437,347.4863,54.9714,64.9354,0.0260,54.9506,0
812,3590,1,936.8472,347.4973,54.9714,64.9354,0.0260,54.9506,0
813,3600,1,936.8508,347.5085,54.9714,64.9354,0.0260,54.9506,0
814,3610,1,936.8544,347.5196,54.9714,64.9354,0.0260,54.9506,0
815,3620,1,936.8581,347.5309,54.9714,64.9354,0.0260,54.9506,0
816,3629,1,936.8613,347.5409,54.9714,64.9354,0.0260,54.9506,0
817,3638,1,936.8645,347.5508,54.9714,64.9354,0.0260,54.9506,0
818,3647,1,936.8676,347.5605,54.9714,64.9354,0.0260,54.9506,0
819,3657,1,936.8707,347.5703,54.9714,64.9354,0.0260,54.9506,0
820,3667,1,936.8737,347.5799,54.9714,64.9354,0.0260,54.9506,0
821,3676,1,936.8766,347.5890,54.9714,64.9354,0.0260,54.9506,0
822,3686,1,936.8795,347.5981,54.9714,64.9354,0.0260,54.9506,0
823,3696,1,936.8823,347.6070,54.9714,64.9354,0.0260,54.9506,0
824,3706,1,936.8852,347.6162,54.9714,64.9354,0.0260,54.9506,0
825,3718,1,936.8884,347.6266,54.9714,64.9354,0.0260,54.9506,0
826,3728,1,936.8911,347.6353,54.9714,64.9354,0.0260,54.9506,0
827,3738,1,936.8937,347.6435,54.9714,64.9354,0.0260,54.9506,0
828,3748,1,936.8963,347.6519,54.9714,64.9354,0.0260,54.9506,0
829,3758,1,936.8989,347.6602,54.9714,64.9354,0.0260,54.9506,0
